"species","strata","yrs","ymeans","yn","ysd","yse"
30060,"Western Aleutians",1986,0.00609041347651028,305,0.0145760455380674,0.000834621939598047
30060,"Western Aleutians",1991,0.0396154083652014,172,0.0525310336546103,0.00400545376521101
30060,"Western Aleutians",1994,0.0219206154713485,193,0.0530568929192561,0.00381911872090674
30060,"Western Aleutians",1997,0.00989331374459269,342,0.0286637719982271,0.00154995927617352
30060,"Western Aleutians",2000,-0.00215369589081183,344,0.0410277816374,0.00221206973617298
30060,"Western Aleutians",2002,-0.0133986202650996,355,0.0379855538211817,0.00201606386768795
30060,"Western Aleutians",2004,-0.00183594547055809,261,0.0297974847933105,0.00184441800517312
30060,"Western Aleutians",2006,-0.00574605263017574,297,0.0329855851142714,0.00191401777900651
30060,"Western Aleutians",2010,0.00532893977200302,246,0.0336564825257921,0.00214585895020682
30060,"Western Aleutians",2012,-0.00376988101440306,323,0.0249901841646884,0.00139049104249994
30060,"Western Aleutians",2014,-0.0192362782394809,298,0.0265505168263181,0.00153803014403982
30060,"Western Aleutians",2016,-0.0140583290051393,404,0.0338360040136289,0.00168340411808276
30060,"Western Aleutians",2018,-0.0124671223371855,346,0.0331012309723099,0.00177953320166962
21921,"Central Aleutians",1986,-0.00340242243941752,653,0.103300581950009,0.00404246415366997
21921,"Central Aleutians",1991,-0.00244702090087507,203,0.0626712753518003,0.00439866121270367
21921,"Central Aleutians",1994,0.00424892607333697,286,0.0139366939821154,0.000824093991073126
21921,"Central Aleutians",1997,0.0397384234242379,243,0.0528942846280088,0.00339316994095262
21921,"Central Aleutians",2000,-0.0235207724835754,367,0.0655172437103281,0.00341997228321805
21921,"Central Aleutians",2002,-0.0314328338098754,215,0.0432936122926398,0.00295259985188097
21921,"Central Aleutians",2004,-0.0151320693640057,186,0.0276461511401552,0.00202711415307403
21921,"Central Aleutians",2006,-0.017974364845975,195,0.0451961629471714,0.00323656445359793
21921,"Central Aleutians",2010,0.0021784842597494,199,0.0222234659131952,0.00157537972960075
21921,"Central Aleutians",2012,-0.00692105714981601,162,0.0451724809170053,0.00354908528660382
21921,"Central Aleutians",2014,-0.00142552668893148,151,0.0337467825684223,0.00274627421748418
21921,"Central Aleutians",2016,0.00326169573239488,95,0.0401097561982516,0.00411517415668195
21921,"Central Aleutians",2018,4.9432291062798e-05,369,0.00889004405038978,0.000462797207568264
21921,"Eastern Aleutians",1986,0.000170735916889371,148,0.00396837085300861,0.000326198074743356
21921,"Eastern Aleutians",1991,0.0243272050787164,69,0.0190379218624186,0.00229189646438748
21921,"Eastern Aleutians",1994,0.00242796173307677,120,0.0331272913507822,0.00302409412364487
21921,"Eastern Aleutians",1997,0.0039481028794597,60,0.0147508556318951,0.00190432727348798
21921,"Eastern Aleutians",2000,-0.000114314959041957,42,0.000211903791339039,3.26974648732818e-05
21921,"Eastern Aleutians",2002,0.00305450139810403,252,0.0223512455947561,0.00140799612705364
21921,"Eastern Aleutians",2004,-0.00103885294672359,164,0.0288566251798426,0.00225332385487275
21921,"Eastern Aleutians",2006,-0.0184976473308168,67,0.0473056910632485,0.00577930999208811
21921,"Eastern Aleutians",2010,0.00640132943742258,79,0.0493518075908693,0.00555251216093161
21921,"Eastern Aleutians",2012,-0.00146950843434693,78,0.0139538860740794,0.00157996647387502
21921,"Eastern Aleutians",2014,-0.00737447895302555,104,0.0585060355922437,0.00573698879130394
21921,"Eastern Aleutians",2016,-0.0234358388959383,57,0.0519918823526086,0.00688649304807491
21921,"Eastern Aleutians",2018,-0.0291723541526426,219,0.0552205213062965,0.00373145703013698
21921,"Southern Bering Sea",1994,0.00356056290502457,5,0.0102040452642061,0.00456338777124993
21921,"Southern Bering Sea",2002,-0.0039293704342022,105,0.00813251610693291,0.000793652306201094
21921,"Southern Bering Sea",2004,0.022509495669503,83,0.0302701156189951,0.00332257684072136
21921,"Southern Bering Sea",2006,-0.000513878301927085,146,0.0022225922244929,0.000183943041295216
21921,"Southern Bering Sea",2010,0.010101647708191,83,0.0188955721442018,0.00207405849349012
21921,"Southern Bering Sea",2012,-0.000262491627376591,33,0.000345029957197968,6.00620061835171e-05
21921,"Southern Bering Sea",2014,-0.000108239207370037,41,0.000351712405338735,5.49282494446405e-05
21921,"Southern Bering Sea",2016,-5.56471325881883e-05,12,6.65190217295915e-05,1.92023875509051e-05
21921,"Southern Bering Sea",2018,-0.0040220323166949,75,0.00947808556976457,0.00109443505102118
21921,"Western Aleutians",1986,-0.00228979820366056,229,0.00392039250401881,0.000259066828774033
21921,"Western Aleutians",1994,0.0320298099795093,243,0.0605748616482,0.00388587918652363
21921,"Western Aleutians",1997,0.00658787761590951,208,0.0455692561271093,0.00315965941444315
21921,"Western Aleutians",2000,-0.00499247265995927,431,0.0438215087618121,0.00211080780336379
21921,"Western Aleutians",2002,-0.034687090764042,171,0.0421680730398986,0.00322467314078526
21921,"Western Aleutians",2004,-0.00110297295897132,174,0.0400690072940174,0.00303762360377434
21921,"Western Aleutians",2006,-0.00895312602773009,194,0.0182319350340228,0.00130897665050652
21921,"Western Aleutians",2010,0.00756738923735901,203,0.0347366210406287,0.00243803284318213
21921,"Western Aleutians",2012,0.0205987617778214,147,0.0596993487925464,0.00492391929940314
21921,"Western Aleutians",2014,-0.0165600420701251,196,0.0366741989887362,0.00261958564205259
21921,"Western Aleutians",2016,0.00869234504700108,138,0.0452082021754853,0.00384837773457437
21921,"Western Aleutians",2018,0.00444074248835542,415,0.0462172856437807,0.002268717323654
